_id,name,pos_id
bilkro-m-tablet-10-s,BILKRO M Tablet 10-s,107266
billargic-m-tablet-10-s,BILLARGIC M Tablet 10-s,106693
bilovas-tablet-10-s,Bilovas Tablet 10-S,6627
bilten-tablet-10-s,BILTEN Tablet 10-s,105798
biluma-advance-skin-brightening-face-wash-100ml,BILUMA ADVANCE SKIN BRIGHTENING Face Wash 100ml,107881
biluma-advance-skin-brightening-lotion-45gm,BILUMA ADVANCE SKIN BRIGHTENING Lotion 45gm,107882
bimapix-eye-drops-3ml,BIMAPIX Eye Drops 3ml,104505
bio-d3-capsule-10-s,BIO D3 Capsule 10-S,24013
bio-d3-plus-capsule-15-s,BIO D3 Plus Capsule 15-S,2329
biogaracin-80mg-injection-2ml,Biogaracin 80mg Injection 2ml,4016
biogermina-suspension-6x5ml,BIOGERMINA Suspension 6X5ml,108934
biopreg-f-tablet-10-s,Biopreg F Tablet 10-S,17162
biosilk-daily-moisturising-lotion-150ml,BIOSILK DAILY MOISTURISING Lotion 150ml,109341
biosilk-moisturizing-cream-100gm,BIOSILK MOISTURIZING Cream 100gm,105514
biostar-gold-capsule-15-s,BIOSTAR GOLD Capsule 15-s,22557
biotax-1gm-injection-1-s,Biotax 1gm Injection 1-s,4014
biotax-250mg-injection-1-s,Biotax 250mg Injection 1-s,4017
biotax-500mg-injection-1-s,Biotax 500mg Injection 1-S,4037
biovital-capsule-15-s,Biovital Capsule 15-S,2616
bipra-d-capsule-15-s,BIPRA D Capsule 15-s,93310
biselect-5mg-tablet-10-s,Biselect 5mg Tablet 10-S,103636
bisolong-2-5mg-tablet-10-s,BISOLONG 2.5mg Tablet 10-s,107130
bisotab-2-5mg-tablet-10-s,BISOTAB 2.5mg Tablet 10-s,104417
bocomo-duo-tablet-15-s,BOCOMO DUO Tablet 15-s,103244
bon-dk-60k-capsule-4-s,BON DK 60K Capsule 4-S,91008
bon-dk-shot-60000iu-sugar-free-oral-solution-5ml,BON DK Shot 60000IU Sugar Free Oral Solution 5ml,95966
bon-nxt-tablet-15-s,BON NXT Tablet 15-s,108960
bonical-e-forte-tablet-10-s,Bonical E Forte Tablet 10-S,92314
bonsalic-tablet-10-s,Bonsalic Tablet 10-S,95262
brace-syrup-60ml,Brace Syrup 60ml,6718
braingates-gold-tablet-10-s,Braingates Gold Tablet 10-S,23205
bricarex-dx-syrup-100ml,BRICAREX DX Syrup 100ml,107559
bricet-10-tablet-10-s,BRICET 10 Tablet 10-s,108586
bricet-100-tablet-10-s,BRICET 100 Tablet 10-s,108261
bricet-50-tablet-10-s,BRICET 50 Tablet 10-s,108250
britzilam-25-tablet-14-s,BRITZILAM 25 Tablet 14-s,108236
brivepsy-50-tablet-14-s,BRIVEPSY 50 Tablet 14-s,108294
brophyle-n-tablet-10-s,BROPHYLE N Tablet 10-s,107294
brufen-200mg-tablet-15-s,Brufen 200mg Tablet 15-S,4325
brufen-400mg-tablet-15-s,Brufen 400mg Tablet 15-S,4301
brufen-600mg-tablet-15-s,Brufen 600mg Tablet 15-S,4302
brugel-gel-30gm,Brugel Gel 30gm,4395
btn-5mg-tablet-10-s,BTN 5mg Tablet 10-S,95174
btn-ultra-tablet-10-s,BTN Ultra Tablet 10-S,95149
btn-ultra-tablet-30-s,BTN ULTRA Tablet 30-s,106978
bularid-m-tablet-10-s,BULARID M Tablet 10-s,109540
buta-proxyvon-capsule-10-s,Buta Proxyvon Capsule 10-S,7710
butadryl-sugar-free-strawberry-flavour-syrup-100ml,BUTADRYL SUGAR FREE STRAWBERRY FLAVOUR Syrup 100ml,109903
c-tax-o-drops-10ml,C Tax O Drops 10ml,109355
c-tax-o-dry-syrup-50ml,C TAX O Dry Syrup 50ml,13152
c-zad-chewable-tablet-10-s,C ZAD Chewable Tablet 10-s,108841
cabernorm-tablet-4-s,CABERNORM Tablet 4-s,108273
cabgolin-0-25mg-tablet-4-s,Cabgolin 0.25mg Tablet 4-S,5453
cadomer-ointment-20gm,CADOMER Ointment 20gm,107612
cadomer-powder-10gm,CADOMER Powder 10gm,109912
cal-123-tablet-15-s,CAL 123 Tablet 15-S,94036
cal-123-total-tablet-15-s,CAL 123 TOTAL Tablet 15-s,107128
calak-a-lotion-100ml,Calak A Lotion 100ml,26159
calak-lotion-100ml,Calak Lotion 100ml,90149
calaptin-40mg-tablet-30-s,CALAPTIN 40mg Tablet 30-s,1300
calaptin-80mg-tablet-30-s,CALAPTIN 80mg Tablet 30-s,1388
calcimax-250mg-tablet-30-s,Calcimax 250mg Tablet 30-S,13212
calcimax-500mg-tablet-30-s,Calcimax 500mg Tablet 30-S,13223
calcimax-d-1000mg-tablet-30-s,Calcimax D 1000mg Tablet 30-S,100662
calcimax-k2-tablet-15-s,Calcimax K2 Tablet 15-S,13255
calcimax-p-tablet-30-s,CALCIMAX P Tablet 30-s,101319
calcimax-total-tablet-15-s,CALCIMAX TOTAL Tablet 15-s,106029
calcirol-60000iu-granules-1gm,Calcirol 60000IU Granules 1gm,5991
calcirol-60000iu-softgel-8-s,Calcirol 60000IU Softgel 8-S,97177
calcirol-xt-tablet-15-s,CALCIROL XT Tablet 15-s,107584
calcitab-tablet-15-s,Calcitab Tablet 15-S,97575
calcix-tablet-15-s,Calcix Tablet 15-S,99670
caldevit-forte-tablet-10-s,Caldevit Forte Tablet 10-S,104279
caldikind-60k-sugar-free-butterscotch-flavour-sachet-1gm,Caldikind 60K Sugar Free Butterscotch Flavour Sachet 1gm,16528
caldikind-suspension-200ml,Caldikind Suspension 200ml,16621
caleat-kd-plus-tablet-10-s,Caleat KD Plus Tablet 10-S,97663
caleat-kd-tablet-10-s,Caleat KD Tablet 10-S,97660
calgift-d3-tablet-10-s,CALGIFT D3 Tablet 10-s,100245
calibrain-d-delicious-mango-flavour-suspension-200ml,Calibrain D Delicious Mango Flavour suspension 200ml,101254
calinex-lotion-100ml,CALINEX Lotion 100ml,100213
calonat-d3-tablet-15-s,Calonat D3 Tablet 15-S,8775
calora-lotion-60ml,Calora Lotion 60ml,12433
calosoft-plus-lotion-50ml,Calosoft Plus Lotion 50ml,98483
calrig-plus-tablet-10-s,Calrig Plus Tablet 10-S,99677
calshine-60k-sachet-1gm,Calshine 60K Sachet 1gm,96418
calshine-d-tablet-15-s,Calshine D Tablet 15-S,13905
calshine-p-drops-30ml,Calshine P Drops 30ml,96117
calten-d-500mg-tablet-15-s,Calten D 500mg Tablet 15-S,8552
calvoli-xt-tablet-15-s,CALVOLI XT Tablet 15-s,109608
calys-3c-tablet-10-s,CALYS 3C Tablet 10-s,98575
candex-b-lotion-15ml,CANDEX B Lotion 15ml,13025
candid-b-lotion-10ml,CANDID B Lotion 10ml,107777
candid-k-anti-dandruff-shampoo-75ml,CANDID K ANTI-DANDRUFF Shampoo 75ml,108556
candiderma-+-cream-10gm,Candiderma + Cream 10gm,6928
candiderma-+-cream-20gm,Candiderma + Cream 20gm,6932
candidox-cream-50gm,CANDIDOX Cream 50gm,109310
candiforce-sb-50-capsule-10-s,CANDIFORCE SB 50 Capsule 10-s,109304
canditral-sb-130-capsule-10-s,CANDITRAL SB 130 Capsule 10-s,109122
canditral-sb-65-capsule-10-s,CANDITRAL SB 65 Capsule 10-s,109478
canthalax-tablet-10-s,Canthalax Tablet 10-S,103818
canthex-capsule-10-s,Canthex Capsule 10-S,93478
capsitop-gel-30gm,Capsitop Gel 30gm,5005
capsitop-o-roll-on-gel-50gm,Capsitop O Roll ON Gel 50gm,98602
carbophage-xr-1000-tablet-10--s,Carbophage XR 1000 Tablet 10 -S,2974
cardace-am-2-5-tablet-15-s,CARDACE AM 2.5 Tablet 15-s,108025
cardace-meto-2-5-tablet-10-s,Cardace Meto 2.5 Tablet 10-S,100971
cardexa-25-tablet-10-s,CARDEXA 25 Tablet 10-s,110419
cardexa-50-tablet-10-s,CARDEXA 50 Tablet 10-s,110420
cardioplus-capsule-10-s,Cardioplus Capsule 10-S,8564
cardirose-f-10-tablet-10-s,Cardirose F 10 Tablet 10-S,99781
cardivas-3-125mg-tablet-10-s,Cardivas 3.125mg Tablet 10-S,108178
cardivas-6-25mg-tablet-10-s,Cardivas 6.25mg Tablet 10-S,108136
caripill-syrup-150ml,Caripill Syrup 150ml,100208
caripill-tablet-15-s,Caripill Tablet 15-S,96420
carmicide-paed-liquid-100ml,Carmicide Paed Liquid 100ml,2993
carni-q-tablet-10-s,Carni Q Tablet 10-S,21111
carnimac-tablet-10-s,Carnimac Tablet 10-S,90516
carnisure-1gm-injection-5ml,Carnisure 1gm Injection 5ml,37001
carnisure-500mg-tablet-10-s,Carnisure 500mg Tablet 10-S,1851
carnisure-plus-tablet-10-s,Carnisure Plus Tablet 10-S,95806
carnitor-500mg-tablet-10-s,Carnitor 500mg Tablet 10-S,1830
carnitor-plus-tablet-10-s,CARNITOR PLUS Tablet 10-s,107869
carofit-plus-tablet-10-s,Carofit Plus Tablet 10-S,13600
cartigen-1500mg-tablet-15-s,Cartigen 1500mg Tablet 15-S,7923
cartigen-capsule-30-s,Cartigen Capsule 30-S,16501
cartigen-duo-tablet-10-s,Cartigen Duo Tablet 10-S,1178
cartigen-pro-tablet-10-s,CARTIGEN PRO Tablet 10-s,107389
cartisafe-forte-tablet-10-s,Cartisafe Forte Tablet 10-S,91087
carvidon-mt-tablet-10-s,CARVIDON MT Tablet 10-s,90759
catchnil-tablet-10-s,CATCHNIL Tablet 10-s,107448
caverta-100mg-tablet-4-s,Caverta 100mg Tablet 4-S,454
caverta-25mg-tablet-4-s,Caverta 25mg Tablet 4-S,469
caverta-50mg-tablet-4-s,Caverta 50mg Tablet 4-S,445
cb-lin-0-25mg-tablet-2-s,CB Lin 0.25mg Tablet 2-S,269
cb-lin-0-5mg-tablet-2-s,CB Lin 0.5mg Tablet 2-S,270
cc-74-tablet-15-s,CC 74 Tablet 15-S,91258
ccm-tablet-40-s,CCM Tablet 40-s,232
ccq-50mg-tablet-5-s,CCQ 50mg Tablet 5-S,21109
cd-eye-ointment-5gm,CD Eye Ointment 5gm,103407
ceaze-d-tablet-10-s,CEAZE D Tablet 10-s,107263
cebocontin-200-tablet-10-s,CEBOCONTIN 200 Tablet 10-s,104651
celebrex-100mg-capsule-10-s,CELEBREX 100mg Capsule 10-s,108071
celebrex-200mg-capsule-10-s,CELEBREX 200mg Capsule 10-s,108072
celeract-advance-tablet-30-s,CELERACT ADVANCE Tablet 30-s,108304
ceof-tablet-10-s,Ceof Tablet 10-S,33220
cephadex-250mg-capsule-10-s,Cephadex 250mg Capsule 10-S,94149
cepotus-200mg-tablet-10-s,Cepotus 200mg Tablet 10-S,41504
ceratop-ultra-lotion-100ml,CERATOP ULTRA Lotion 100ml,109622
cerebrolysin-(sun)-injection-10ml,Cerebrolysin (Sun) Injection 10ml,107007
ceruklin-ear-drops-10ml,Ceruklin Ear Drops 10ml,99979
cestel-30-tablet-21-s,CESTEL 30 Tablet 21-s,108477
cetapin-xr-1000mg-tablet-15-s,Cetapin XR 1000mg Tablet 15-S,3267
cetapin-xr-500mg-tablet-20-s,CETAPIN XR 500mg Tablet 20-s,3266
cetrilak-baby-soap-75gm,Cetrilak Baby Soap 75gm,20037
cetrilak-mild-solution-100ml,Cetrilak Mild Solution 100ml,26118
cheri-xt-tablet-15-s,Cheri Xt Tablet 15-s,104423
cheston-d-sugar-free-cough-syrup-100ml,CHESTON D Sugar Free COUGH Syrup 100ml,109214
cheston-ls-sugar-free-cough-syrup-100ml,CHESTON LS Sugar Free COUGH Syrup 100ml,108871
chirocyst-ds-sugar-free-strawberry-flavour-chewable-tablet-10-s,CHIROCYST DS Sugar Free Strawberry Flavour Chewable Tablet 10-s,109875
chirorab-injection-1-s,CHIRORAB Injection 1-s,107853
chrominac-a-tablet-10-s,Chrominac A Tablet 10-S,21106
chymoral-ap-tablet-10-s,Chymoral AP Tablet 10-S,34937
chymoral-br-tablet-10-s,Chymoral BR Tablet 10-S,50101
chymoral-forte-ds-tablet-10-s,Chymoral Forte DS Tablet 10-S,1828
chymoral-forte-tablet-20-s,Chymoral Forte Tablet 20-S,1802
chymoral-plus-tablet-15-s,Chymoral Plus Tablet 15-S,1827
chymotas-forte-tablet-20-s,Chymotas Forte Tablet 20-S,106569
chymowok-forte-tablet-20-s,Chymowok Forte Tablet 20-S,101807
cidiglim-m1-tablet-10-s,CIDIGLIM M1 Tablet 10-s,107247
cidiglim-m2-tablet-10-s,CIDIGLIM M2 Tablet 10-s,107248
cifran-eye-ear-drops-10ml,Cifran Eye/Ear Drops 10ml,402
cilacar-10-tablet-15-s,CILACAR 10 Tablet 15-s,926
cilacar-m-10-50mg-tablet-10-s,Cilacar M 10/50mg Tablet 10-S,8262
cilacar-nb-2-5-tablet-10-s,CILACAR NB 2.5 Tablet 10-s,105426
cilacar-nb-5-tablet-10-s,CILACAR NB 5 Tablet 10-s,105427
cilacar-tc-12-5mg-tablet-10-s,Cilacar TC 12.5mg Tablet 10-S,91064
cilacar-tc-6-25mg-tablet-10-s,Cilacar TC 6.25mg Tablet 10-S,96803
cilacar-tm-25-tablet-10-s,CILACAR TM 25 Tablet 10-s,109830
cilacar-tm-50-tablet-10-s,CILACAR TM 50 Tablet 10-s,109829
ciladuo-5mg-tablet-10-s,Ciladuo 5mg Tablet 10-S,92126
ciledge-5-tablet-30-s,CILEDGE 5 Tablet 30-s,107585
cilidin-20mg-tablet-10-s,Cilidin 20mg Tablet 10-S,102951
cilidin-tch-tablet-15-s,CILIDIN TCH Tablet 15-s,109457
cilnikem-beta-2-5-10mg-tablet-10-s,Cilnikem Beta 2.5/10mg Tablet 10-S,100150
cilnikem-beta-5-tablet-10--s,Cilnikem Beta 5 Tablet 10 -S,100147
cilnipres-10mg-tablet-10-s,Cilnipres 10mg Tablet 10-S,92341
cilnipres-5mg-tablet-10-s,Cilnipres 5mg Tablet 10-S,92340
cilnipres-n-tablet-10-s,Cilnipres N Tablet 10-S,109171
cilnitab-5mg-tablet-15-s,Cilnitab 5mg Tablet 15-S,96072
cilnitab-t-40mg-tablet-10-s,CILNITAB T 40mg Tablet 10-s,109712
cilwin-10-tablet-10-s,CILWIN 10 Tablet 10-s,104239
cilwin-5-tablet-10-s,CILWIN 5 Tablet 10-s,104240
cinod-10mg-tablet-20-s,CINOD 10mg Tablet 20-s,91421
cinod-20-tablet-20-s,CINOD 20 Tablet 20-s,91422
cinod-5mg-tablet-20-s,CINOD 5mg Tablet 20-s,91420
cinod-beta-10-25mg-tablet-15-s,Cinod Beta 10/25mg Tablet 15-S,103550
cinod-beta-10-50mg-tablet-15-s,Cinod Beta 10/50mg Tablet 15-S,103551
cintodac-capsule-10-s,Cintodac Capsule 10-S,96040
cipcal-250mg-tablet-30-s,Cipcal 250mg Tablet 30-S,108347
cipcal-500mg-tablet-15-s,Cipcal 500mg Tablet 15-S,101439
ciplar-plus-10-tablet-10-s,CIPLAR PLUS 10 Tablet 10-s,105345
ciplox-d-eye-ear-drops-10ml,Ciplox D Eye/Ear Drops 10ml,1618
ciplox-eye-ear-drops-10ml,Ciplox Eye/Ear Drops 10ml,1616
cirrosam-400-tablet-10-s,CIRROSAM 400 Tablet 10-s,109860
cital-uti-sugar-free-suspension-200ml,CITAL UTI SUGAR FREE Suspension 200ml,105043
citralka-liquid-200ml,Citralka Liquid 200ml,103406
citravite-xt-orange-flavour-chewable-tablet-15-s,Citravite XT Orange Flavour Chewable Tablet 15-S,102803
citromacalvit-tablet-10-s,Citromacalvit Tablet 10-S,1282
clavam-1-2gm-injection-1-s,Clavam 1.2Gm Injection 1-s,21004
clavam-1gm-tablet-10-s,CLAVAM 1gm Tablet 10-s,106333
clavpod-50mg-dry-syrup-30ml,Clavpod 50mg Dry Syrup 30ml,109211
clavpod-ds-dry-syrup-30ml,Clavpod DS Dry Syrup 30ml,104929
cledomox-375-tablet-10-s,CLEDOMOX 375 Tablet 10-s,12718
cledomox-457-dry-syrup-30ml,Cledomox 457 Dry Syrup 30ml,12748
cledomox-625mg-tablet-10-s,Cledomox 625mg Tablet 10-S,12719
clexane-60mg-injection(pfs)-2x0-6ml,Clexane 60mg Injection(Pfs) 2X0.6ml,97837
climacter-capsule-10-s,Climacter Capsule 10-S,101886
clincin-gel-20gm,Clincin Gel 20gm,8958
clindac-a-1-gel-20gm,CLINDAC A 1% Gel 20gm,850
clingen-vaginal-suppository-7-s,Clingen vaginal Suppository 7-S,10582
clobelac-cream-15gm,Clobelac Cream 15gm,5054
cloff-125mg-dry-syrup-30ml,Cloff 125mg Dry Syrup 30ml,95785
clohex-ads-mouth-wash-80ml,CLOHEX ADS Mouth Wash 80ml,108468
clonate-ointment-20gm,Clonate Ointment 20gm,96204
clonit-gm-cream-15gm,Clonit GM Cream 15gm,13042
clotan-capsule-10-s,Clotan Capsule 10-S,1838
clotrin-ac-ear-drops-10ml,CLOTRIN AC Ear Drops 10ml,16109
cloyd-a-75mg-tablet-15-s,CLOYD A 75mg Tablet 15-s,103886
cobadex-czs-tablet-15-s,Cobadex Czs Tablet 15-S,187
cobaforte-cd3-xl-tablet-10-s,COBAFORTE CD3 XL Tablet 10-s,103715
cobil-20-tablet-10-s,COBIL 20 Tablet 10-s,108475
cobil-m-tablet-10-s,COBIL M Tablet 10-s,108476
cobuilt-+-tablet-14-s,COBUILT + Tablet 14-s,105738
codesoft-capsule-10-s,Codesoft Capsule 10-S,110306
coecoral-250-tablet-15-s,COECORAL 250 Tablet 15-s,96675
coecoral-d3-500mg-tablet-15-s,COECORAL D3 500mg Tablet 15-s,96676
coepreg-capsule-10-s,Coepreg Capsule 10-S,104992
cofsils-cough-syrup-100ml,COFSILS COUGH Syrup 100ml,103508
cognicare-tablet-10-s,COGNICARE Tablet 10-s,102339
cognix-plus-tablet-15-s,COGNIX PLUS Tablet 15-s,10428
colatage-b-capsule-10-s,Colatage B Capsule 10-S,98587
colicaid-drops-15ml,Colicaid Drops 15ml,105476
colicaid-syrup-60ml,Colicaid Syrup 60ml,104117
colimex-df+-drops-15ml,Colimex Df+ Drops 15ml,3564
colla-2-tablet-10-s,COLLA 2 Tablet 10-s,109991
collacee-gs-added-orange-pineapple-flavour-sugar-free-powder-12gm,Collacee GS Added Orange Pineapple Flavour Sugar Free Powder 12gm,90589
collaflex-sugar-free-sachet-10-2gm,Collaflex Sugar Free Sachet 10.2gm,9146
collasmart-a-capsule-10-s,Collasmart A Capsule 10-S,102949
com-d3-400iu-drops-30ml,COM D3 400IU Drops 30ml,96901
combiflam-suspension-60ml,COMBIFLAM Suspension 60ml,3201
combiflam-tablet-20-s,Combiflam Tablet 20-S,3215
combiflora-gg-orange-flavour-drops-15ml,COMBIFLORA GG Orange Flavour Drops 15ml,109339
complete-td-tablet-15-s,Complete TD Tablet 15-S,16300
comtrix-cv-tablet-10-s,Comtrix CV Tablet 10-S,92009
comtrix-o-200mg-tablet-10-s,Comtrix O 200mg Tablet 10-S,93976
conjoint-3d-capsule-10-s,Conjoint 3D Capsule 10-S,103794
contractubex-gel-20gm,Contractubex Gel 20gm,3422
coq-forte-capsule-10-s,COQ Forte Capsule 10-S,9114
coqueen-300mg-tablet-10-s,Coqueen 300mg Tablet 10-S,9145
cor-3-tablet-15-s,COR 3 Tablet 15-S,95395
cor-3d-capsule-10-s,COR 3D Capsule 10-S,103962
corabrad-5mg-tablet-10-s,CORABRAD 5mg Tablet 10-s,106817
coralium-d3-forte-tablet-10-s,CORALIUM D3 FORTE Tablet 10-s,109941
coralium-d3-suspension-100ml,CORALIUM D3 Suspension 100ml,103700
coralium-d3-tablet-10-s,Coralium D3 Tablet 10-S,94130
corcium-d3-tablet-15-s,Corcium D3 Tablet 15-S,98977
corcium-fit-tablet-10-s,Corcium Fit Tablet 10-S,101912
corcium-hd-tablet-10-s,CORCIUM HD Tablet 10-s,105204
corcium-plus-capsule-10-s,Corcium Plus Capsule 10-S,100458
corcium-tablet-15-s,Corcium Tablet 15-S,100540
corectia-tablet-10-s,Corectia Tablet 10-S,98871
coriminic-tablet-10-s,CORIMINIC Tablet 10-s,9018
cortel-h-40mg-tablet-15-s,Cortel H 40mg Tablet 15-S,97075
cosfen-capsule-2-s,COSFEN Capsule 2-s,106778
cosmelite-cream-25gm,COSMELITE Cream 25gm,93422
cosome-ar-tablet-10-s,COSOME AR Tablet 10-s,109383
cosome-msr-tablet-10-s,COSOME MSR Tablet 10-s,109382
coversyl-am-4-10mg-tablet-10-s,Coversyl AM 4/10mg Tablet 10-S,96313
coversyl-am-4-5mg-tablet-10-s,Coversyl AM 4/5mg Tablet 10-S,8015
coversyl-am-8-10mg-tablet-10-s,Coversyl AM 8/10mg Tablet 10-S,96315
coversyl-am-8-5mg-tablet-10-s,Coversyl AM 8/5mg Tablet 10-S,96314
covinib-4-tablet-14-s,COVINIB 4 Tablet 14-s,108784
cranfit-tablet-10-s,Cranfit Tablet 10-S,96942
cranpac-d-tablet-10-s,Cranpac D Tablet 10-S,91204
crema-ano-cream-20gm,CREMA ANO Cream 20gm,110012
cremadiet-plus-sugar-free-powder-100gm,Cremadiet Plus Sugar Free Powder 100gm,103295
cremaffin-plus-sugar-free-refreshing-flavour-syrup-225ml,Cremaffin Plus Sugar Free Refreshing Flavour Syrup 225ml,4322
cresar-am-40-5mg-tablet-15-s,Cresar AM 40/5mg Tablet 15-S,16032
crina-ncr-10mg-tablet-10-s,Crina Ncr 10mg Tablet 10-S,92777
crina-ncr-15mg-tablet-5-s,Crina Ncr 15mg Tablet 5-S,94794
critipro-dm-vanilla-powder-180gm,Critipro DM Vanilla Powder 180gm,95212
critipro-vanilla-powder-200gm,Critipro Vanilla Powder 200gm,92036
criz-5mg-tablet-10-s,CRIZ 5mg Tablet 10-s,107492
criz-syrup-60ml,CRIZ Syrup 60ml,107490
crocin-pain-relief-tablet-15-s,Crocin Pain Relief Tablet 15-S,13128
cromoplex-forte-capsule-10-s,Cromoplex Forte Capsule 10-S,10548
ctd-l-12-5-50mg-tablet-10-s,CTD L 12.5/50mg Tablet 10-S,34038
ctd-l-6-25-25mg-tablet-10-s,CTD L 6.25/25mg Tablet 10-S,34037
ctd-m-6-25-25mg-tablet-10-s,CTD M 6.25/25mg Tablet 10-S,90616
ctd-m-6-25-50mg-tablet-10-s,CTD M 6.25/50mg Tablet 10-S,90621
ctd-mt-12-5-25-40-tablet-10-s,CTD MT 12.5/25/40 Tablet 10-s,110342
ctd-mt-12-5-50-40-tablet-10-s,CTD MT 12.5/50/40 Tablet 10-s,110343
ctd-mt-6-25-25-40-tablet-10-s,CTD MT 6.25/25/40 Tablet 10-s,110344
ctd-mt-6-25-50-40-tablet-10-s,CTD MT 6.25/50/40 Tablet 10-s,110345
ctd-o-12-5-20mg-tablet-10-s,CTD O 12.5/20mg Tablet 10-S,92692
ctd-o-6-25-20mg-tablet-10-s,CTD O 6.25/20mg Tablet 10-S,92694
ctd-o-6-25-40mg-tablet-10-s,CTD O 6.25/40mg Tablet 10-S,92695
ctd-t-12-5-40mg-tablet-15-s,CTD T 12.5/40mg Tablet 15-S,90618
ctd-t-6-25-20mg-tablet-10-s,CTD T 6.25/20mg Tablet 10-S,90619
ctd-t-6-25-40mg-tablet-15-s,CTD T 6.25/40mg Tablet 15-S,90620
ctd-t-am-12-5-40-5mg-tablet-10-s,CTD T AM 12.5/40/5mg Tablet 10-s,105235
ctd-t-am-6-25-40-5mg-tablet-10-s,CTD T AM 6.25/40/5mg Tablet 10-s,105237
cyblex-m-60-xr-forte-tablet-15-s,CYBLEX M 60 XR FORTE Tablet 15-s,110329
cyclochek-capsule-10-s,Cyclochek Capsule 10-S,40601
cyfolac-capsule-10-s,Cyfolac Capsule 10-S,14525
cynocal-16-tablet-30-s,Cynocal 16 Tablet 30-S,15123
cynocal-lc-tablet-10-s,Cynocal LC Tablet 10-S,95944
cyra-20mg-tablet-10-s,Cyra 20mg Tablet 10-S,14535
cyra-40mg-tablet-10-s,Cyra 40mg Tablet 10-S,98443
cyra-d-capsule-10-s,Cyra D Capsule 10-S,40818
cyra-it-capsule-10-s,Cyra IT Capsule 10-S,40819
cystop-a-tablet-10-s,CYSTOP A Tablet 10-s,103025
cystop-obis-sugar-free-granules-5gm,CYSTOP OBIS Sugar Free Granules 5gm,104324
cystop-od-sugar-free-sachet-7gm,CYSTOP OD Sugar Free Sachet 7gm,99847
d-bose-0-2-tablet-15-s,D BOSE 0.2 Tablet 15-s,93279
d-chiro-plus-chewable-tablet-10-s,D Chiro Plus Chewable Tablet 10-S,99896
d-cold-total-tablet-6-s,D COLD TOTAL Tablet 6-s,13113
d-f-o-red-liniment-50ml,D F O Red Liniment 50ml,102659
d-rise-2000iu-softgel-10-s,D Rise 2000IU Softgel 10-S,2083
d-rise-60k-capsule-4-s,D Rise 60K Capsule 4-S,90716
d-rise-sachet-1gm,D Rise Sachet 1gm,2067
d3-kind-capsule-8-s,D3 KIND Capsule 8-s,106657
d3-must-2k-tablet-10-s,D3 Must 2K Tablet 10-S,9456
d3-must-60k-sugar-free-orange-flavour-tablet-4-s,D3 Must 60K Sugar Free Orange Flavour Tablet 4-S,9462
d3-must-drops-15ml,D3 Must Drops 15ml,16628
d3-must-forte-drops-15ml,D3 Must Forte Drops 15ml,98132
dafax-10-tablet-15-s,DAFAX 10 Tablet 15-s,109716
dafax-5-tablet-15-s,DAFAX 5 Tablet 15-s,109717
daglipack-10-tablet-10-s,DAGLIPACK 10 Tablet 10-s,109936
dailycal-hd-tablet-15-s,Dailycal HD Tablet 15-S,99674
dailycal-ok-tablet-15-s,Dailycal OK Tablet 15-S,102663
dailycal-ortho-tablet-15-s,Dailycal Ortho Tablet 15-S,40821
dailyfit-tablet-15-s,DAILYFIT Tablet 15-s,106835
dajio-10-tablet-15-s,DAJIO 10 Tablet 15-s,107965
dajio-m-500-tablet-10-s,DAJIO M 500 Tablet 10-s,108051
dapabite-10-tablet-10-s,DAPABITE 10 Tablet 10-s,107924
dapabite-5-tablet-10-s,DAPABITE 5 Tablet 10-s,107925
dapabite-m-10-500-tablet-10-s,DAPABITE M 10/500 Tablet 10-s,108376
dapabite-vd-10-100-tablet-10-s,DAPABITE VD 10/100 Tablet 10-s,22803
dapabite-vd-5-100-tablet-10-s,DAPABITE VD 5/100 Tablet 10-s,90640
dapacheck-10-tablet-10-s,DAPACHECK 10 Tablet 10-s,108564
dapacose-10-tablet-10-s,DAPACOSE 10 Tablet 10-s,108318
dapacose-5-tablet-10-s,DAPACOSE 5 Tablet 10-s,108319
dapacose-m-10-tablet-10-s,DAPACOSE M 10 Tablet 10-s,109286
dapafor-v-10-100-tablet-10-s,DAPAFOR V 10/100 Tablet 10-s,98340
dapafor-v-5-100-tablet-10-s,DAPAFOR V 5/100 Tablet 10-s,91122
dapagain-10-tablet-15-s,DAPAGAIN 10 Tablet 15-s,109507
dapagain-5-tablet-15-s,DAPAGAIN 5 Tablet 15-s,109506
dapaglyn-10-tablet-15-s,DAPAGLYN 10 Tablet 15-s,107370
dapaglyn-m-1000-tablet-15-s,DAPAGLYN M 1000 Tablet 15-s,108388
dapaglyn-m-500-tablet-15-s,DAPAGLYN M 500 Tablet 15-s,108389
dapagza-10-tablet-15-s,DAPAGZA 10 Tablet 15-s,110285
dapagza-5-tablet-15-s,DAPAGZA 5 Tablet 15-s,110286
dapagza-m-10-500-tablet-10-s,DAPAGZA M 10/500 Tablet 10-s,110284
dapalex-10-tablet-10-s,DAPALEX 10 Tablet 10-s,107830
dapalex-5-tablet-10-s,DAPALEX 5 Tablet 10-s,107829
dapalex-m-10-500-tablet-10-s,DAPALEX M 10/500 Tablet 10-s,108073
dapanova-10-tablet-15-s,DAPANOVA 10 Tablet 15-s,107844
dapanova-m-10-500-tablet-15-s,DAPANOVA M 10/500 Tablet 15-s,108142
dapaturn-m-10-tablet-10-s,DAPATURN M 10 Tablet 10-s,109252
